voltage_v,current_a,cell_temp_c,power_w,ambient_temp_c,soc_percent,file_id
3.78532,-2.51067,24.50194,-9.503689364400001,25,65.29400000000001,25degC_LA92
3.82426,-0.44952,24.50194,-1.7190813552,25,65.28633333333333,25degC_LA92
3.85457,1.03186,24.50194,3.9773766002,25,65.29233333333333,25degC_LA92
3.8989,3.18243,24.50194,12.407976327,25,65.31766666666667,25degC_LA92
3.90395,3.20286,24.50194,12.503805297,25,65.34733333333334,25degC_LA92
3.88373,1.97178,24.50194,7.6578611394000005,25,65.36800000000001,25degC_LA92
3.85103,0.2171,24.50194,0.836058613,25,65.37333333333333,25degC_LA92
3.81735,-1.48393,24.50194,-5.6646801855,25,65.363,25degC_LA92
3.81094,-1.69081,24.6071,-6.4435754614,25,65.34800000000001,25degC_LA92
3.81128,-1.58098,24.6071,-6.0255574544,25,65.333,25degC_LA92
3.8278,-0.65896,24.6071,-2.5223670879999998,25,65.32500000000002,25degC_LA92
3.85827,0.9016,24.6071,3.478616232,25,65.33,25degC_LA92
3.86434,1.11615,24.6071,4.313183091,25,65.34,25degC_LA92
3.8396,-0.23242,24.6071,-0.892399832,25,65.34033333333333,25degC_LA92
3.83909,-0.23498,24.6071,-0.9021093682,25,65.33833333333334,25degC_LA92
3.80808,-1.82107,24.6071,-6.9347802456,25,65.32433333333334,25degC_LA92
3.78802,-2.74309,24.6071,-10.3908797818,25,65.30066666666667,25degC_LA92
3.77285,-3.38161,24.6071,-12.7583072885,25,65.27099999999999,25degC_LA92
3.77015,-3.36629,24.50194,-12.6914182435,25,65.23966666666668,25degC_LA92
3.73374,-5.10818,24.50194,-19.0726159932,25,65.19566666666667,25degC_LA92
3.75751,-3.65746,24.6071,-13.7429425246,25,65.15833333333335,25degC_LA92
3.73442,-4.74805,24.6071,-17.731212881,25,65.11666666666667,25degC_LA92
3.73476,-4.56671,24.6071,-17.0555658396,25,65.07400000000001,25degC_LA92
3.76375,-2.94487,24.50194,-11.0837544625,25,65.04366666666668,25degC_LA92
3.75667,-3.28967,24.50194,-12.3582045989,25,65.014,25degC_LA92
3.72009,-5.11329,24.50194,-19.0218989961,25,64.97,25degC_LA92
3.7297,-4.43645,24.50194,-16.546627564999998,25,64.92733333333334,25degC_LA92
3.73846,-3.88222,24.50194,-14.5135241812,25,64.89033333333334,25degC_LA92
3.69632,-5.97912,24.50194,-22.1007408384,25,64.83866666666667,25degC_LA92
3.70812,-5.17203,24.50194,-19.178507883600002,25,64.789,25degC_LA92
3.71841,-4.5284,24.50194,-16.838447844,25,64.74533333333335,25degC_LA92
3.74285,-3.21049,24.50194,-12.0163824965,25,64.71333333333334,25degC_LA92
3.73577,-3.58339,24.39678,-13.3867208603,25,64.68100000000001,25degC_LA92
3.73307,-3.67533,24.39678,-13.720264163100001,25,64.64733333333332,25degC_LA92
3.7774,-1.35367,24.39678,-5.1133530579999995,25,64.63033333333333,25degC_LA92
3.80184,-0.20433,24.39678,-0.7768299672,25,64.626,25degC_LA92
3.80488,-0.18645,24.39678,-0.709419876,25,64.624,25degC_LA92
3.82608,0.79688,24.39678,3.0489266304000004,25,64.629,25degC_LA92
3.80521,-0.42653,24.39678,-1.6230362213000002,25,64.62766666666666,25degC_LA92
3.81128,-0.14303,24.39678,-0.5451273783999999,25,64.62566666666667,25degC_LA92
3.76982,-2.33444,24.39678,-8.8004186008,25,64.60833333333333,25degC_LA92
3.7892,-1.23618,24.39678,-4.684133256,25,64.59466666666667,25degC_LA92
3.78954,-1.23873,24.39678,-4.6942168842,25,64.58299999999998,25degC_LA92
3.77319,-2.08158,24.39678,-7.854196840200001,25,64.56599999999999,25degC_LA92
3.76611,-2.39829,24.39678,-9.032223951899999,25,64.54433333333334,25degC_LA92
3.78667,-1.27704,24.39678,-4.8357290568,25,64.53033333333333,25degC_LA92
3.78718,-1.2796,24.39678,-4.846075528000001,25,64.51866666666666,25degC_LA92
3.78751,-1.2796,24.39678,-4.846497796,25,64.50666666666666,25degC_LA92
3.78768,-1.2796,24.39678,-4.846715328,25,64.49466666666666,25degC_LA92
3.78768,-1.27704,24.39678,-4.837018867199999,25,64.483,25degC_LA92
3.78785,-1.2796,24.39678,-4.846932860000001,25,64.47099999999999,25degC_LA92
3.8096,-0.16602,24.39678,-0.632469792,25,64.46766666666666,25degC_LA92
3.7447,-3.57317,24.39678,-13.380449699,25,64.44066666666666,25degC_LA92
3.7629,-2.4647,24.39678,-9.27441963,25,64.41566666666667,25degC_LA92
3.80639,-0.18645,24.39678,-0.7097014155,25,64.40966666666668,25degC_LA92
3.80858,-0.17623,24.39678,-0.6711860534,25,64.408,25degC_LA92
3.82439,0.5619,24.39678,2.148924741,25,64.41166666666666,25degC_LA92
3.84883,1.71381,24.39678,6.596163342300001,25,64.42533333333333,25degC_LA92
3.93497,5.99706,24.39678,23.5982511882,25,64.473,25degC_LA92
3.94306,5.99706,24.39678,23.646767403600002,25,64.52866666666665,25degC_LA92
3.94896,5.99706,24.39678,23.6821500576,25,64.584,25degC_LA92
3.95048,5.8055,24.29162,22.934511640000004,25,64.63799999999999,25degC_LA92
3.94323,5.20528,24.29162,20.5256162544,25,64.68766666666667,25degC_LA92
3.90598,3.11857,24.18646,12.1810720486,25,64.72066666666667,25degC_LA92
3.87479,1.46351,24.18646,5.670793912900001,25,64.73733333333334,25degC_LA92
3.87732,1.63208,24.18646,6.3280964256,25,64.75200000000001,25degC_LA92
3.8699,1.24641,24.18646,4.823482059,25,64.76433333333334,25degC_LA92
3.85945,0.71004,24.18646,2.7403638779999997,25,64.77233333333334,25degC_LA92
3.84482,-0.01277,24.18646,-0.0490983514,25,64.77366666666666,25degC_LA92
3.84213,-0.09961,24.18646,-0.38271456930000003,25,64.77266666666665,25degC_LA92
3.84112,-0.10216,24.18646,-0.39240881920000004,25,64.772,25degC_LA92
3.84061,-0.10216,24.18646,-0.3923567176,25,64.771,25degC_LA92
3.8401,-0.10472,24.18646,-0.402135272,25,64.77,25degC_LA92
3.83977,-0.10472,24.18646,-0.4021007144,25,64.769,25degC_LA92
3.83926,-0.11493,24.18646,-0.4412461518,25,64.768,25degC_LA92
3.82763,-0.70237,24.18646,-2.6884124831000005,25,64.76299999999999,25degC_LA92
3.79426,-2.3753,24.18646,-9.012505778000001,25,64.744,25degC_LA92
3.79695,-2.08669,24.18646,-7.9230575954999996,25,64.724,25degC_LA92
3.7924,-2.22972,24.18646,-8.455990128,25,64.70400000000001,25degC_LA92
3.79965,-1.75977,24.18646,-6.686510080500001,25,64.68666666666667,25degC_LA92
3.83923,0.31926,24.18646,1.2257125698,25,64.68533333333333,25degC_LA92
3.84209,0.38312,24.18646,1.4719815208,25,64.68866666666666,25degC_LA92
3.84277,0.36013,24.18646,1.3838967600999998,25,64.69233333333332,25degC_LA92
3.82426,-0.6232,24.18646,-2.3832788320000002,25,64.68799999999999,25degC_LA92
3.816,-1.01908,24.18646,-3.88880928,25,64.67966666666666,25degC_LA92
3.82915,-0.29117,24.18646,-1.1149336054999999,25,64.675,25degC_LA92
3.83636,0.05364,24.18646,0.2057823504,25,64.675,25degC_LA92
3.79341,-2.18375,24.18646,-8.2838590875,25,64.659,25degC_LA92
3.83451,0.06641,24.0813,0.25464980909999996,25,64.65533333333333,25degC_LA92
3.82831,-0.31415,24.0813,-1.2026635865,25,64.65333333333334,25degC_LA92
3.84732,0.65385,24.0813,2.5155701820000003,25,64.65700000000001,25degC_LA92
3.85339,0.9016,24.0813,3.4742164239999997,25,64.66499999999999,25degC_LA92
3.87142,1.75723,24.0813,6.8029753666,25,64.67933333333333,25degC_LA92
3.86097,1.11359,24.0813,4.2995375823,25,64.691,25degC_LA92
3.85962,0.99866,24.0813,3.8544481092,25,64.70066666666668,25degC_LA92
3.84513,0.21199,24.0813,0.8151291087000001,25,64.70433333333334,25degC_LA92
3.83892,-0.08684,24.0813,-0.3333718128,25,64.70433333333334,25degC_LA92
3.83825,-0.10216,24.0813,-0.39211562,25,64.70333333333333,25degC_LA92
3.83808,-0.10216,24.0813,-0.39209825280000005,25,64.70233333333333,25degC_LA92
3.83791,-0.10216,24.0813,-0.3920808856,25,64.70133333333334,25degC_LA92
3.83758,-0.11493,24.0813,-0.4410530694,25,64.70033333333333,25degC_LA92
3.83269,-0.35502,24.0813,-1.3606816038,25,64.69766666666668,25degC_LA92
3.8069,-1.66016,24.0813,-6.320063104000001,25,64.68533333333333,25degC_LA92
3.78263,-2.8095,24.0813,-10.627298985,25,64.66133333333333,25degC_LA92
3.76105,-3.75962,24.0813,-14.140118801,25,64.629,25degC_LA92
3.73796,-4.76338,24.0813,-17.805323904799998,25,64.58733333333333,25degC_LA92
3.74605,-4.12485,24.0813,-15.451894342500001,25,64.54766666666667,25degC_LA92
3.75835,-3.35863,24.18646,-12.6229070605,25,64.51466666666667,25degC_LA92
3.7747,-2.44426,24.18646,-9.226348222,25,64.49000000000001,25degC_LA92
3.77504,-2.40084,24.18646,-9.0632670336,25,64.46766666666666,25degC_LA92
3.76847,-2.70223,24.18646,-10.1832726881,25,64.44333333333334,25degC_LA92
3.75296,-3.43014,24.18646,-12.8731782144,25,64.41333333333333,25degC_LA92
3.75903,-3.01893,24.0813,-11.3482484379,25,64.38433333333333,25degC_LA92
3.81782,0.05619,24.0813,0.2145233058,25,64.37933333333335,25degC_LA92
3.80622,-0.67683,24.0813,-2.5761638826000004,25,64.374,25degC_LA92
3.83434,0.71771,23.97615,2.7519441614,25,64.37766666666667,25degC_LA92
3.89114,3.51446,23.97615,13.6752558844,25,64.40533333333333,25degC_LA92
3.91592,4.51567,24.0813,17.683002466399998,25,64.44533333333334,25degC_LA92
3.89451,3.13901,24.0813,12.2249058351,25,64.47733333333335,25degC_LA92
3.88154,2.33191,24.0813,9.051401941400002,25,64.501,25degC_LA92
3.89165,2.77377,24.0813,10.7945420205,25,64.52566666666667,25degC_LA92
3.87294,1.69593,24.0813,6.568235134199999,25,64.54333333333334,25degC_LA92
3.86131,1.05996,24.0813,4.0928341476,25,64.55466666666668,25degC_LA92
3.85406,0.68706,24.0813,2.6479704636,25,64.56200000000001,25degC_LA92
3.84496,0.22221,24.0813,0.8543885616,25,64.56500000000001,25degC_LA92
3.84057,0.01788,24.0813,0.0686693916,25,64.56566666666667,25degC_LA92
3.83808,-0.08684,24.0813,-0.3332988672,25,64.56500000000001,25degC_LA92
3.83741,-0.10216,24.0813,-0.3920298056,25,64.56433333333334,25degC_LA92
3.83724,-0.10472,24.0813,-0.4018357728,25,64.56333333333333,25degC_LA92
3.83707,-0.10472,24.18646,-0.4018179704,25,64.56233333333334,25degC_LA92
3.8369,-0.10472,24.18646,-0.40180016799999996,25,64.56133333333334,25degC_LA92
3.83673,-0.10216,24.18646,-0.39196033680000003,25,64.56033333333333,25degC_LA92
3.83673,-0.10216,24.18646,-0.39196033680000003,25,64.55933333333333,25degC_LA92
3.83656,-0.10216,24.18646,-0.3919429696,25,64.55866666666668,25degC_LA92
3.83656,-0.10472,24.18646,-0.4017645632,25,64.55766666666666,25degC_LA92
3.83656,-0.10216,24.0813,-0.3919429696,25,64.55666666666666,25degC_LA92
3.83656,-0.10472,24.0813,-0.4017645632,25,64.55566666666665,25degC_LA92
3.83656,-0.10472,24.0813,-0.4017645632,25,64.55466666666668,25degC_LA92
3.83656,-0.10472,24.18646,-0.4017645632,25,64.55366666666666,25degC_LA92
3.83656,-0.10472,24.18646,-0.4017645632,25,64.55266666666665,25degC_LA92
3.83656,-0.10216,24.0813,-0.3919429696,25,64.55166666666668,25degC_LA92
3.83656,-0.10216,24.0813,-0.3919429696,25,64.55066666666667,25degC_LA92
3.83656,-0.10472,24.0813,-0.4017645632,25,64.55,25degC_LA92
3.83656,-0.10216,24.0813,-0.3919429696,25,64.54899999999999,25degC_LA92
3.83656,-0.10216,24.0813,-0.3919429696,25,64.548,25degC_LA92
3.83656,-0.10472,24.0813,-0.4017645632,25,64.547,25degC_LA92
3.83656,-0.10472,24.0813,-0.4017645632,25,64.54599999999999,25degC_LA92
3.83673,-0.10216,24.0813,-0.39196033680000003,25,64.545,25degC_LA92
3.83673,-0.10216,24.0813,-0.39196033680000003,25,64.544,25degC_LA92
3.82831,-0.52614,24.18646,-2.0142270234,25,64.54033333333334,25degC_LA92
3.77251,-3.35863,24.18646,-12.670465261299999,25,64.51466666666667,25degC_LA92
3.74436,-4.58714,24.18646,-17.1759035304,25,64.47466666666666,25degC_LA92
3.7833,-2.36253,24.18646,-8.938159749,25,64.44833333333332,25degC_LA92
3.8219,-0.3448,24.18646,-1.3177911199999999,25,64.44166666666666,25degC_LA92
3.79813,-1.63206,24.18646,-6.1987760478,25,64.42866666666667,25degC_LA92
3.74015,-4.55139,24.18646,-17.022881308499997,25,64.39233333333334,25degC_LA92
3.72043,-5.32017,24.18646,-19.7933200731,25,64.34500000000001,25degC_LA92
3.71605,-5.31761,24.18646,-19.760504640500002,25,64.29599999999999,25degC_LA92
3.70003,-5.94592,24.18646,-22.0000823776,25,64.24233333333333,25degC_LA92
3.73745,-3.82092,24.18646,-14.280497454,25,64.203,25degC_LA92
3.78043,-1.5912,24.18646,-6.015420216,25,64.184,25degC_LA92
3.76864,-2.27059,24.18646,-8.5570362976,25,64.16466666666668,25degC_LA92
3.76274,-2.5592,24.18646,-9.629604208,25,64.14166666666668,25degC_LA92
3.72751,-4.31897,24.18646,-16.099003864700002,25,64.10533333333332,25degC_LA92
3.71487,-4.81446,24.18646,-17.8850930202,25,64.062,25degC_LA92
3.7329,-3.73663,24.18646,-13.948466127,25,64.02466666666666,25degC_LA92
3.70206,-5.26398,24.18646,-19.4875697988,25,63.979000000000006,25degC_LA92
3.72161,-4.09165,24.18646,-15.227525556499998,25,63.93833333333334,25degC_LA92
3.75667,-2.24504,24.18646,-8.4338744168,25,63.914,25degC_LA92
3.75701,-2.27825,24.18646,-8.5594080325,25,63.893,25degC_LA92
3.79948,-0.12004,24.18646,-0.4560895792,25,63.88799999999999,25degC_LA92
3.78178,-1.17488,24.18646,-4.443137686399999,25,63.879666666666665,25degC_LA92
3.78229,-1.17488,24.29162,-4.4437368752,25,63.86866666666666,25degC_LA92
3.73897,-3.41226,24.29162,-12.758337772199999,25,63.841333333333324,25degC_LA92
3.71723,-4.40325,24.29162,-16.3678929975,25,63.802666666666674,25degC_LA92
3.75245,-2.43916,24.18646,-9.152825942000002,25,63.77600000000001,25degC_LA92
3.68486,-5.9025,24.18646,-21.74988615,25,63.72833333333334,25degC_LA92
3.71992,-3.86689,24.18646,-14.384521448800001,25,63.688333333333325,25degC_LA92
3.76644,-1.45072,24.18646,-5.4640498368,25,63.67033333333334,25degC_LA92
3.79173,-0.25541,24.18646,-0.9684457593000001,25,63.666,25degC_LA92
3.84799,2.49281,24.29162,9.592307951899999,25,63.683666666666674,25degC_LA92
3.91997,5.91533,24.29162,23.1879161401,25,63.73200000000001,25degC_LA92
3.89081,3.9742,24.29162,15.462857102000001,25,63.77233333333334,25degC_LA92
3.87648,3.01641,24.29162,11.6930530368,25,63.80200000000001,25degC_LA92
3.7833,-1.90535,24.29162,-7.208510655,25,63.79366666666666,25degC_LA92
3.72312,-4.79147,24.39678,-17.839217786400003,25,63.75466666666667,25degC_LA92
3.72886,-4.19892,24.29162,-15.6571848312,25,63.71433333333334,25degC_LA92
3.70475,-5.24099,24.29162,-19.4165577025,25,63.66799999999999,25degC_LA92
3.69531,-5.50151,24.29162,-20.3297849181,25,63.617666666666665,25degC_LA92
3.70475,-4.81701,24.29162,-17.8458177975,25,63.571333333333335,25degC_LA92
3.67947,-5.97912,24.29162,-21.999992666399997,25,63.51899999999999,25degC_LA92
3.71588,-3.92053,24.29162,-14.568219016399999,25,63.47866666666666,25degC_LA92
3.73863,-2.72777,24.29162,-10.1981227551,25,63.451333333333324,25degC_LA92
3.71925,-3.74174,24.29162,-13.916466495000002,25,63.419000000000004,25degC_LA92
3.77892,-0.61554,24.29162,-2.3260764168,25,63.40733333333333,25degC_LA92
3.76408,-1.5299,24.29162,-5.758665992,25,63.39566666666667,25degC_LA92
3.76476,-1.5299,24.29162,-5.759706324,25,63.38133333333333,25degC_LA92
3.7892,-0.29883,24.39678,-1.132326636,25,63.37633333333332,25degC_LA92
3.76779,-1.5018,24.39678,-5.658467022,25,63.36533333333334,25degC_LA92
3.76779,-1.5018,24.39678,-5.658467022,25,63.351333333333336,25degC_LA92
3.72414,-3.73663,24.39678,-13.915733248199999,25,63.321000000000005,25degC_LA92
3.71301,-4.16061,24.39678,-15.448386536100001,25,63.28333333333334,25degC_LA92
3.73476,-2.91166,24.39678,-10.874351301599999,25,63.25400000000001,25degC_LA92
3.73341,-2.95253,24.39678,-11.0230050273,25,63.226666666666674,25degC_LA92
3.78313,-0.37545,24.39678,-1.4203761584999999,25,63.218333333333334,25degC_LA92
3.76139,-1.63206,24.39678,-6.1388141634,25,63.20566666666667,25degC_LA92
3.80804,0.75602,24.39678,2.8789544008,25,63.20766666666666,25degC_LA92
3.80652,0.50061,24.39678,1.9055819772,25,63.21300000000001,25degC_LA92
3.75043,-2.47747,24.39678,-9.2915778121,25,63.195666666666675,25degC_LA92
3.74133,-2.82993,24.39678,-10.5877020069,25,63.17033333333333,25degC_LA92
3.68537,-5.60112,24.39678,-20.6421996144,25,63.123666666666665,25degC_LA92
3.75734,-1.66271,24.39678,-6.2473667914,25,63.101000000000006,25degC_LA92
3.73273,-2.99339,24.39678,-11.173516654700002,25,63.07566666666666,25degC_LA92
3.78229,-0.39333,24.39678,-1.4876881257,25,63.067333333333345,25degC_LA92
3.80737,0.75091,24.39678,2.8589922067,25,63.07166666666666,25degC_LA92
3.82591,1.55035,24.39678,5.9314995685,25,63.084,25degC_LA92
3.88609,4.45693,24.39678,17.3200311037,25,63.12,25degC_LA92
3.87614,3.61407,24.39678,14.0086412898,25,63.155666666666676,25degC_LA92
3.82085,0.56446,24.39678,2.1567169909999997,25,63.16633333333333,25degC_LA92
3.80707,-0.13537,24.39678,-0.5153630658999999,25,63.16666666666666,25degC_LA92
3.8069,-0.1226,24.39678,-0.46672594,25,63.165333333333336,25degC_LA92
3.80707,-0.11238,24.39678,-0.4278385266,25,63.16433333333333,25degC_LA92
3.82068,0.57978,24.39678,2.2151538503999997,25,63.168,25degC_LA92
3.80892,-0.08684,24.39678,-0.3307666128,25,63.168666666666674,25degC_LA92
3.80926,-0.07407,24.39678,-0.2821518882,25,63.168,25degC_LA92
3.82675,0.80199,24.39678,3.0690152325,25,63.173333333333325,25degC_LA92
3.81145,-0.05108,24.39678,-0.194688866,25,63.17433333333333,25degC_LA92
3.81162,-0.04342,24.39678,-0.1655005404,25,63.174,25degC_LA92
3.82422,0.58745,24.39678,2.2465380390000003,25,63.178,25degC_LA92
3.87092,2.92446,24.39678,11.320350703199999,25,63.20066666666666,25degC_LA92
3.91188,4.83238,24.39678,18.9036906744,25,63.242,25degC_LA92
3.87328,2.57199,24.39678,9.9620374272,25,63.269666666666666,25degC_LA92
3.82591,0.0613,24.39678,0.234528283,25,63.27499999999999,25degC_LA92
3.82439,0.0613,24.39678,0.234435107,25,63.275666666666666,25degC_LA92
3.80993,-0.65129,24.39678,-2.4813693097000002,25,63.27066666666668,25degC_LA92
3.83518,0.70238,24.39678,2.6937537284,25,63.274333333333345,25degC_LA92
3.8101,-0.62575,24.39678,-2.384170075,25,63.27066666666668,25degC_LA92
3.79476,-1.36388,24.39678,-5.1755972688,25,63.260000000000005,25degC_LA92
3.76172,-2.96785,24.39678,-11.164220702,25,63.23566666666667,25degC_LA92
3.78768,-1.46605,24.39678,-5.552928264,25,63.219,25degC_LA92
3.79055,-1.29237,24.39678,-4.8987931035,25,63.20666666666668,25degC_LA92
3.83906,1.22342,24.39678,4.6967827852,25,63.213333333333345,25degC_LA92
3.88744,3.56554,24.39678,13.860822817599999,25,63.242,25degC_LA92
3.84698,1.23875,24.50194,4.765446475,25,63.25766666666666,25degC_LA92
3.82224,-0.0613,24.50194,-0.23430331199999999,25,63.25966666666667,25degC_LA92
3.82439,0.08429,24.50194,0.32235783310000005,25,63.260000000000005,25degC_LA92
3.81246,-0.52103,24.50194,-1.9864060338,25,63.256666666666675,25degC_LA92
3.7892,-1.67293,24.50194,-6.339066356,25,63.243999999999986,25degC_LA92
3.78279,-1.90024,24.50194,-7.1882088695999995,25,63.22700000000001,25degC_LA92
3.76526,-2.70478,24.50194,-10.1841999428,25,63.20399999999999,25degC_LA92
3.76375,-2.64859,24.50194,-9.9686306125,25,63.179333333333346,25degC_LA92
3.771,-2.17098,24.50194,-8.18676558,25,63.158,25degC_LA92
3.79931,-0.66406,24.50194,-2.5229697986,25,63.14900000000001,25degC_LA92
3.78499,-1.44306,24.50194,-5.4619676694,25,63.13766666666667,25degC_LA92
3.78381,-1.4686,24.50194,-5.556903365999999,25,63.124,25degC_LA92
3.75414,-2.94997,24.50194,-11.0746003758,25,63.09933333333333,25degC_LA92
3.73138,-3.98183,24.50194,-14.857720825400001,25,63.06499999999999,25degC_LA92
3.73762,-3.49144,24.39678,-13.0496759728,25,63.031666666666666,25degC_LA92
3.75144,-2.68435,24.39678,-10.070177963999999,25,63.004666666666665,25degC_LA92
3.77218,-1.57076,24.39678,-5.9251894568,25,62.987333333333325,25degC_LA92
3.79931,-0.20944,24.39678,-0.7957274864,25,62.98299999999999,25degC_LA92
3.77437,-1.57076,24.39678,-5.928629421199999,25,62.971333333333334,25degC_LA92
3.80032,-0.20688,24.39678,-0.7862102016000001,25,62.967,25degC_LA92
3.77521,-1.57076,24.39678,-5.9299488596,25,62.95566666666667,25degC_LA92
3.78751,-0.89138,24.39678,-3.3761106638,25,62.945666666666675,25degC_LA92
3.78785,-0.89138,24.39678,-3.376413733,25,62.93766666666667,25degC_LA92
3.81698,0.58745,24.39678,2.242284901,25,62.94,25degC_LA92
3.8077,0.01022,24.39678,0.038914694,25,62.94133333333334,25degC_LA92
3.83771,1.50693,24.39678,5.7831603303,25,62.95233333333334,25degC_LA92
3.83602,1.28983,24.39678,4.9478136766,25,62.964666666666666,25degC_LA92
3.85035,1.92836,24.39678,7.424860926000001,25,62.980999999999995,25degC_LA92
3.84192,1.37411,24.29162,5.2792206912,25,62.995000000000005,25degC_LA92
3.85119,1.78277,24.29162,6.8657859963,25,63.01066666666666,25degC_LA92
3.90328,4.36243,24.29162,17.0277857704,25,63.04633333333334,25degC_LA92
3.83518,0.61043,24.29162,2.3411089274,25,63.059,25degC_LA92
3.81314,-0.47761,24.29162,-1.8211937954,25,63.05700000000001,25degC_LA92
3.83012,0.46996,24.29162,1.8000031952,25,63.059333333333335,25degC_LA92
3.85777,1.85939,24.29162,7.1730989603,25,63.073666666666675,25degC_LA92
3.85069,1.39199,24.29162,5.3601219731,25,63.08766666666668,25degC_LA92
3.8399,0.79433,24.29162,3.050147767,25,63.096666666666664,25degC_LA92
3.84816,1.20554,24.29162,4.639110806400001,25,63.10666666666667,25degC_LA92
3.84529,1.00632,24.29162,3.8695922328,25,63.11633333333333,25degC_LA92
3.84951,1.19533,24.29162,4.6014347883,25,63.127,25degC_LA92
3.84327,0.83775,24.29162,3.2196994425,25,63.13566666666666,25degC_LA92
3.84428,0.87351,24.39678,3.3580170228,25,63.14366666666666,25degC_LA92
3.82776,0.00766,24.39678,0.029320641600000003,25,63.14566666666668,25degC_LA92
3.8367,0.49805,24.39678,1.910868435,25,63.149333333333324,25degC_LA92
3.83282,0.28861,24.39678,1.1061901801999998,25,63.152333333333345,25degC_LA92
3.8308,0.189,24.50194,0.7240212,25,63.154333333333334,25degC_LA92
3.82827,0.0613,24.50194,0.234672951,25,63.15533333333334,25degC_LA92
3.82709,0.01532,24.50194,0.058631018800000004,25,63.155666666666676,25degC_LA92
3.82692,0.01022,24.50194,0.0391111224,25,63.155666666666676,25degC_LA92
3.8251,-0.06896,24.50194,-0.263778896,25,63.15533333333334,25degC_LA92
3.82561,-0.0332,24.50194,-0.12701025200000002,25,63.15500000000001,25degC_LA92
3.82443,-0.09195,24.50194,-0.3516563385,25,63.153999999999996,25degC_LA92
3.82477,-0.06641,24.39678,-0.25400297569999997,25,63.15333333333333,25degC_LA92
3.82274,-0.15835,24.39678,-0.6053308789999999,25,63.152333333333345,25degC_LA92
3.8128,-0.66406,24.39678,-2.531927968,25,63.147333333333336,25degC_LA92
3.79898,-1.32557,24.39678,-5.0358139186,25,63.13666666666666,25degC_LA92
3.80437,-0.97566,24.29162,-3.7117716342,25,63.126666666666665,25degC_LA92
3.79358,-1.49414,24.29162,-5.6681396212,25,63.114000000000004,25degC_LA92
3.79459,-1.37155,24.29162,-5.2044699145,25,63.101000000000006,25degC_LA92
3.80252,-0.91692,24.29162,-3.4866066383999996,25,63.091666666666654,25degC_LA92
3.82675,0.32948,24.29162,1.26083759,25,63.09199999999999,25degC_LA92
3.81651,-0.25285,24.29162,-0.9650045535000001,25,63.09100000000001,25degC_LA92
3.82759,0.30649,24.29162,1.1731180590999999,25,63.092666666666666,25degC_LA92
3.81752,-0.24008,24.29162,-0.9165102016,25,63.091666666666654,25degC_LA92
3.82287,0.03065,24.18646,0.1171709655,25,63.091333333333345,25degC_LA92
3.81785,-0.23498,24.18646,-0.897118393,25,63.089666666666666,25degC_LA92
3.81785,-0.23498,24.18646,-0.897118393,25,63.08766666666668,25degC_LA92
3.7865,-1.83384,24.18646,-6.94383516,25,63.073666666666675,25degC_LA92
3.78043,-2.03306,24.18646,-7.6858410157999995,25,63.05533333333333,25degC_LA92
3.77319,-2.3089,24.18646,-8.711918391,25,63.03466666666666,25degC_LA92
3.80993,-0.33714,24.0813,-1.2844798002,25,63.027333333333324,25degC_LA92
3.82625,0.43931,23.97615,1.6809098875,25,63.03000000000001,25degC_LA92
3.82035,0.06385,24.0813,0.2439293475,25,63.03133333333333,25degC_LA92
3.81903,-0.02299,24.0813,-0.0877994997,25,63.03133333333333,25degC_LA92
3.82119,0.06385,24.0813,0.24398298150000003,25,63.031666666666666,25degC_LA92
3.83417,0.70494,24.0813,2.7028597998,25,63.036666666666676,25degC_LA92
3.85709,1.81597,24.0813,7.0043597273,25,63.051333333333325,25degC_LA92
3.84529,1.09316,24.0813,4.2035172164,25,63.06333333333334,25degC_LA92
3.8399,0.76879,24.0813,2.952076721,25,63.07100000000001,25degC_LA92
3.83316,0.4061,23.97615,1.556646276,25,63.07566666666666,25degC_LA92
3.82574,0.01532,23.97615,0.0586103368,25,63.07666666666667,25degC_LA92
3.82224,-0.14303,23.97615,-0.5466949872,25,63.076,25degC_LA92
3.82793,0.16091,23.97615,0.6159522163,25,63.07666666666667,25degC_LA92
3.82426,-0.03831,24.18646,-0.1465074006,25,63.07666666666667,25degC_LA92
3.82291,-0.10472,24.18646,-0.40033513519999997,25,63.076,25degC_LA92
3.82274,-0.10216,24.0813,-0.3905311184,25,63.07499999999999,25degC_LA92
3.82257,-0.10472,24.0813,-0.40029953039999994,25,63.074000000000005,25degC_LA92
3.82257,-0.10472,23.97615,-0.40029953039999994,25,63.073,25degC_LA92
3.82257,-0.10472,23.97615,-0.40029953039999994,25,63.071999999999996,25degC_LA92
3.82257,-0.10216,23.97615,-0.3905137512,25,63.07100000000001,25degC_LA92
3.82257,-0.10216,23.97615,-0.3905137512,25,63.07033333333334,25degC_LA92
3.82257,-0.10216,23.97615,-0.3905137512,25,63.06933333333333,25degC_LA92
3.82241,-0.10472,23.97615,-0.4002827752,25,63.06833333333333,25degC_LA92
3.82274,-0.10472,23.97615,-0.4003173328,25,63.067333333333345,25degC_LA92
3.82274,-0.10472,23.97615,-0.4003173328,25,63.06666666666667,25degC_LA92
3.82274,-0.10472,23.97615,-0.4003173328,25,63.065666666666665,25degC_LA92
3.82274,-0.10472,23.97615,-0.4003173328,25,63.06466666666666,25degC_LA92
